,hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_icu_beds_7_day_avg,icu_beds_used_7_day_avg,geocoded_hospital_address,latitude,longitude,icu_beds_used_pct_7_day_avg
43160,330194,2021/01/15,NY,330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,11219.0,Short Term,36047.0,True,80.0,61.6,POINT (-73.998668 40.63908),40.63908,-73.998668,0.77
43161,330056,2021/01/15,NY,330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,11201.0,Short Term,36047.0,True,24.0,11.1,POINT (-73.9774 40.689785),40.689785,-73.9774,0.46249999999999997
43162,330233,2021/01/15,NY,330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,11212.0,Short Term,36047.0,True,50.7,45.1,POINT (-73.91275 40.6545),40.6545,-73.91275,0.8895463510848126
43181,330410,2021/01/15,NY,330410,TERENCE CARDINAL COOKE HEALTH CARE CENTER,1249 FIFTH AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,0.0,0.0,POINT (-73.951083 40.794298),40.794298,-73.951083,
43182,330024,2021/01/15,NY,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,10029.0,Short Term,36061.0,True,258.0,125.7,POINT (-73.95293294771362 40.79025685781565),40.79025685781565,-73.95293294771362,0.4872093023255814
43183,330240,2021/01/15,NY,330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,10037.0,Short Term,36061.0,True,32.1,23.6,POINT (-73.940495 40.814482),40.814482,-73.940495,0.735202492211838
43184,330204,2021/01/15,NY,330204,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,106.0,89.4,POINT (-73.97625 40.740079),40.740079,-73.97625,0.8433962264150944
43185,330214,2021/01/15,NY,330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,395.1,301.3,POINT (-73.974661 40.74226),40.74226,-73.974661,0.7625917489243229
43186,330119,2021/01/15,NY,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,10021.0,Short Term,36061.0,True,111.0,49.0,POINT (-73.960611 40.773964),40.773964,-73.960611,0.44144144144144143
43187,330100,2021/01/15,NY,330100,N Y EYE AND EAR INFIRMARY,230 SECOND AVE,NEW YORK,10003.0,Short Term,36061.0,True,0.0,0.0,POINT (-73.984816 40.732559),40.732559,-73.984816,
43188,330101,2021/01/15,NY,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,10065.0,Short Term,36061.0,True,503.3,452.1,POINT (-73.954335 40.76415),40.76415,-73.954335,0.8982714087025631
43190,330199,2021/01/15,NY,330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,23.0,12.3,POINT (-73.943636 40.78472),40.78472,-73.943636,0.5347826086956522
43191,330169,2021/01/15,NY,330169,MOUNT SINAI BETH ISRAEL,FIRST AVENUE AT 16TH STREET,NEW YORK,10003.0,Short Term,36061.0,True,65.0,50.6,POINT (-73.9816 40.732665),40.732665,-73.9816,0.7784615384615385
43192,330046,2021/01/15,NY,330046,MOUNT SINAI WEST,1000 TENTH AVENUE,NEW YORK,10019.0,Short Term,36061.0,True,69.7,65.7,POINT (-73.987846 40.770129),40.770129,-73.987846,0.9426111908177905
43193,332008,2021/01/15,NY,332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,NEW YORK,10035.0,Long Term,36061.0,True,0.0,0.0,POINT (-73.940812 40.80287),40.80287,-73.940812,
43194,330154,2021/01/15,NY,330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,1275 YORK AVENUE,NEW YORK,10065.0,Short Term,36061.0,True,40.0,24.3,POINT (-73.955801 40.764044),40.764044,-73.955801,0.6075
43216,330193,2021/01/15,NY,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,11355.0,Short Term,36081.0,True,36.0,25.1,POINT (-73.815645 40.755636),40.755636,-73.815645,0.6972222222222223
43217,330055,2021/01/15,NY,330055,NEW YORK-PRESBYTERIAN/QUEENS,56-45 MAIN STREET,FLUSHING,11355.0,Short Term,36081.0,True,113.0,55.0,POINT (-73.82525511455265 40.748180495849915),40.748180495849915,-73.82525511455265,0.48672566371681414
43218,330395,2021/01/15,NY,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,11691.0,Short Term,36081.0,True,21.0,13.6,POINT (-73.75268 40.598675),40.598675,-73.75268,0.6476190476190476
43219,330014,2021/01/15,NY,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,11418.0,Short Term,36081.0,True,47.0,34.4,POINT (-73.816302 40.701412),40.701412,-73.816302,0.7319148936170212
43221,330231,2021/01/15,NY,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,11432.0,Short Term,36081.0,True,53.0,27.6,POINT (-73.803431 40.71698),40.71698,-73.803431,0.5207547169811321
43222,330128,2021/01/15,NY,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,11373.0,Short Term,36081.0,True,85.1,43.6,POINT (-73.88598 40.74434),40.74434,-73.88598,0.5123384253819037
43225,330028,2021/01/15,NY,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,10310.0,Short Term,36085.0,True,73.0,35.6,POINT (-74.106693 40.63551),40.63551,-74.106693,0.4876712328767123
43226,330160,2021/01/15,NY,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,10305.0,Short Term,36085.0,True,108.6,102.0,POINT (-74.087013 40.584082),40.584082,-74.087013,0.9392265193370166
48127,330080,2021/01/08,NY,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,10451.0,Short Term,36005.0,True,67.0,42.6,POINT (-73.924072 40.817681),40.817681,-73.924072,0.6358208955223881
48128,332006,2021/01/08,NY,332006,CALVARY HOSPITAL INC,1740 - 70 EASTCHESTER R0AD,BRONX,10461.0,Long Term,36005.0,True,0.0,0.0,POINT (-73.84404860297437 40.84823562129306),40.84823562129306,-73.84404860297437,
48129,330009,2021/01/08,NY,330009,BRONXCARE HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,10456.0,Short Term,36005.0,True,77.0,47.7,POINT (-73.903756 40.83175),40.83175,-73.903756,0.6194805194805195
48130,330399,2021/01/08,NY,330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,10457.0,Short Term,36005.0,True,56.0,34.7,POINT (-73.892168 40.85277),40.85277,-73.892168,0.6196428571428572
48131,330059,2021/01/08,NY,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,10467.0,Short Term,36005.0,True,208.6,178.9,POINT (-73.879975 40.879777),40.879777,-73.879975,0.8576222435282839
48132,330127,2021/01/08,NY,330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,10461.0,Short Term,36005.0,True,97.0,67.9,POINT (-73.84721 40.857455),40.857455,-73.84721,0.7000000000000001
48133,330385,2021/01/08,NY,330385,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,10467.0,Short Term,36005.0,True,54.0,18.1,POINT (-73.88108250297297 40.88078958599722),40.88078958599722,-73.88108250297297,0.3351851851851852
48167,330196,2021/01/08,NY,330196,CONEY ISLAND HOSPITAL CENTER,2601 OCEAN PARKWAY,BROOKLYN,11235.0,Short Term,36047.0,True,48.6,40.1,POINT (-73.966285 40.58494),40.58494,-73.966285,0.8251028806584362
48168,330233,2021/01/08,NY,330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,11212.0,Short Term,36047.0,True,50.4,43.1,POINT (-73.91275 40.6545),40.6545,-73.91275,0.8551587301587302
48169,330019,2021/01/08,NY,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,11229.0,Short Term,36047.0,True,19.0,16.1,POINT (-73.948321 40.613783),40.613783,-73.948321,0.8473684210526317
48170,330397,2021/01/08,NY,330397,INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE,BROOKLYN,11213.0,Short Term,36047.0,True,13.0,12.1,POINT (-73.937154 40.677866),40.677866,-73.937154,0.9307692307692308
48171,330221,2021/01/08,NY,330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,11237.0,Short Term,36047.0,True,24.6,18.6,POINT (-73.917648 40.704699),40.704699,-73.917648,0.7560975609756098
48172,330350,2021/01/08,NY,330350,SUNY HEALTH SCIENCE CENTER AT BROOKLYN UNIVERSITY,445 LENOX ROAD,BROOKLYN,11203.0,Short Term,36047.0,True,60.0,22.1,POINT (-73.94516 40.654457),40.654457,-73.94516,0.36833333333333335
48173,330201,2021/01/08,NY,330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,11203.0,Short Term,36047.0,True,20.0,16.7,POINT (-73.934072 40.658929),40.658929,-73.934072,0.835
48174,330396,2021/01/08,NY,330396,WOODHULL MEDICAL & MENTAL HEALTH CENTER,760 BROADWAY,BROOKLYN,11206.0,Short Term,36047.0,True,29.9,23.1,POINT (-73.941557 40.700512),40.700512,-73.941557,0.7725752508361204
48175,330194,2021/01/08,NY,330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,11219.0,Short Term,36047.0,True,79.4,61.0,POINT (-73.998668 40.63908),40.63908,-73.998668,0.7682619647355163
48176,330236,2021/01/08,NY,330236,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,11215.0,Short Term,36047.0,True,75.6,58.3,POINT (-73.979141 40.668263),40.668263,-73.979141,0.7711640211640212
48177,330056,2021/01/08,NY,330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,11201.0,Short Term,36047.0,True,24.0,16.9,POINT (-73.9774 40.689785),40.689785,-73.9774,0.7041666666666666
48178,330202,2021/01/08,NY,330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,11203.0,Short Term,36047.0,True,54.0,49.4,POINT (-73.944039 40.655773),40.655773,-73.944039,0.9148148148148147
48197,330199,2021/01/08,NY,330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,23.0,15.7,POINT (-73.943636 40.78472),40.78472,-73.943636,0.6826086956521739
48198,330100,2021/01/08,NY,330100,N Y EYE AND EAR INFIRMARY,230 SECOND AVE,NEW YORK,10003.0,Short Term,36061.0,True,0.0,0.0,POINT (-73.984816 40.732559),40.732559,-73.984816,
48199,330214,2021/01/08,NY,330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,390.0,303.3,POINT (-73.974661 40.74226),40.74226,-73.974661,0.7776923076923077
48200,330410,2021/01/08,NY,330410,TERENCE CARDINAL COOKE HEALTH CARE CENTER,1249 FIFTH AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,0.0,0.0,POINT (-73.951083 40.794298),40.794298,-73.951083,
48201,330204,2021/01/08,NY,330204,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,106.0,85.6,POINT (-73.97625 40.740079),40.740079,-73.97625,0.8075471698113207
48203,330154,2021/01/08,NY,330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,1275 YORK AVENUE,NEW YORK,10065.0,Short Term,36061.0,True,40.0,28.4,POINT (-73.955801 40.764044),40.764044,-73.955801,0.71
48204,332008,2021/01/08,NY,332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,NEW YORK,10035.0,Long Term,36061.0,True,0.0,0.0,POINT (-73.940812 40.80287),40.80287,-73.940812,
48205,330101,2021/01/08,NY,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,10065.0,Short Term,36061.0,True,503.0,441.9,POINT (-73.954335 40.76415),40.76415,-73.954335,0.8785288270377734
48206,330024,2021/01/08,NY,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,10029.0,Short Term,36061.0,True,258.0,131.7,POINT (-73.95293294771362 40.79025685781565),40.79025685781565,-73.95293294771362,0.5104651162790698
48207,330046,2021/01/08,NY,330046,MOUNT SINAI WEST,1000 TENTH AVENUE,NEW YORK,10019.0,Short Term,36061.0,True,71.4,67.9,POINT (-73.987846 40.770129),40.770129,-73.987846,0.9509803921568627
48208,330240,2021/01/08,NY,330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,10037.0,Short Term,36061.0,True,32.4,24.7,POINT (-73.940495 40.814482),40.814482,-73.940495,0.7623456790123457
48209,330119,2021/01/08,NY,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,10021.0,Short Term,36061.0,True,111.0,47.4,POINT (-73.960611 40.773964),40.773964,-73.960611,0.427027027027027
48210,330169,2021/01/08,NY,330169,MOUNT SINAI BETH ISRAEL,FIRST AVENUE AT 16TH STREET,NEW YORK,10003.0,Short Term,36061.0,True,65.0,51.1,POINT (-73.9816 40.732665),40.732665,-73.9816,0.7861538461538462
48232,330193,2021/01/08,NY,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,11355.0,Short Term,36081.0,True,36.0,25.3,POINT (-73.815645 40.755636),40.755636,-73.815645,0.7027777777777778
48233,330014,2021/01/08,NY,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,11418.0,Short Term,36081.0,True,47.0,40.4,POINT (-73.816302 40.701412),40.701412,-73.816302,0.8595744680851064
48234,330395,2021/01/08,NY,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,11691.0,Short Term,36081.0,True,21.0,14.7,POINT (-73.75268 40.598675),40.598675,-73.75268,0.7
48235,330128,2021/01/08,NY,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,11373.0,Short Term,36081.0,True,83.0,41.9,POINT (-73.88598 40.74434),40.74434,-73.88598,0.5048192771084338
48236,330231,2021/01/08,NY,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,11432.0,Short Term,36081.0,True,53.0,30.6,POINT (-73.803431 40.71698),40.71698,-73.803431,0.5773584905660377
48237,330055,2021/01/08,NY,330055,NEW YORK-PRESBYTERIAN/QUEENS,56-45 MAIN STREET,FLUSHING,11355.0,Short Term,36081.0,True,113.0,43.9,POINT (-73.82525511455265 40.748180495849915),40.748180495849915,-73.82525511455265,0.3884955752212389
48240,330028,2021/01/08,NY,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,10310.0,Short Term,36085.0,True,73.0,35.0,POINT (-74.106693 40.63551),40.63551,-74.106693,0.4794520547945205
48241,330160,2021/01/08,NY,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,10305.0,Short Term,36085.0,True,107.4,101.0,POINT (-74.087013 40.584082),40.584082,-74.087013,0.9404096834264432
53145,330127,2021/01/01,NY,330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,10461.0,Short Term,36005.0,True,97.0,73.9,POINT (-73.84721 40.857455),40.857455,-73.84721,0.7618556701030929
53146,330399,2021/01/01,NY,330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,10457.0,Short Term,36005.0,True,56.0,36.0,POINT (-73.892168 40.85277),40.85277,-73.892168,0.6428571428571429
53147,330080,2021/01/01,NY,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,10451.0,Short Term,36005.0,True,67.0,39.0,POINT (-73.924072 40.817681),40.817681,-73.924072,0.582089552238806
53148,332006,2021/01/01,NY,332006,CALVARY HOSPITAL INC,1740 - 70 EASTCHESTER R0AD,BRONX,10461.0,Long Term,36005.0,True,0.0,0.0,POINT (-73.84404860297437 40.84823562129306),40.84823562129306,-73.84404860297437,
53149,330385,2021/01/01,NY,330385,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,10467.0,Short Term,36005.0,True,54.0,19.3,POINT (-73.88108250297297 40.88078958599722),40.88078958599722,-73.88108250297297,0.3574074074074074
53150,330009,2021/01/01,NY,330009,BRONXCARE HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,10456.0,Short Term,36005.0,True,77.0,46.6,POINT (-73.903756 40.83175),40.83175,-73.903756,0.6051948051948052
53151,330059,2021/01/01,NY,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,10467.0,Short Term,36005.0,True,215.0,200.1,POINT (-73.879975 40.879777),40.879777,-73.879975,0.9306976744186046
53185,330194,2021/01/01,NY,330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,11219.0,Short Term,36047.0,True,80.0,59.9,POINT (-73.998668 40.63908),40.63908,-73.998668,0.74875
53186,330233,2021/01/01,NY,330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,11212.0,Short Term,36047.0,True,48.9,39.4,POINT (-73.91275 40.6545),40.6545,-73.91275,0.8057259713701431
53187,330201,2021/01/01,NY,330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,11203.0,Short Term,36047.0,True,20.0,15.6,POINT (-73.934072 40.658929),40.658929,-73.934072,0.78
53188,330396,2021/01/01,NY,330396,WOODHULL MEDICAL & MENTAL HEALTH CENTER,760 BROADWAY,BROOKLYN,11206.0,Short Term,36047.0,True,28.0,20.7,POINT (-73.941557 40.700512),40.700512,-73.941557,0.7392857142857142
53189,330019,2021/01/01,NY,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,11229.0,Short Term,36047.0,True,19.3,16.4,POINT (-73.948321 40.613783),40.613783,-73.948321,0.849740932642487
53190,330196,2021/01/01,NY,330196,CONEY ISLAND HOSPITAL CENTER,2601 OCEAN PARKWAY,BROOKLYN,11235.0,Short Term,36047.0,True,46.4,36.9,POINT (-73.966285 40.58494),40.58494,-73.966285,0.7952586206896551
53191,330397,2021/01/01,NY,330397,INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE,BROOKLYN,11213.0,Short Term,36047.0,True,17.9,10.3,POINT (-73.937154 40.677866),40.677866,-73.937154,0.5754189944134079
53192,330350,2021/01/01,NY,330350,SUNY HEALTH SCIENCE CENTER AT BROOKLYN UNIVERSITY,445 LENOX ROAD,BROOKLYN,11203.0,Short Term,36047.0,True,60.0,21.0,POINT (-73.94516 40.654457),40.654457,-73.94516,0.35
53193,330221,2021/01/01,NY,330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,11237.0,Short Term,36047.0,True,18.3,14.0,POINT (-73.917648 40.704699),40.704699,-73.917648,0.7650273224043715
53194,330236,2021/01/01,NY,330236,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,11215.0,Short Term,36047.0,True,70.0,54.9,POINT (-73.979141 40.668263),40.668263,-73.979141,0.7842857142857143
53195,330202,2021/01/01,NY,330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,11203.0,Short Term,36047.0,True,54.0,43.4,POINT (-73.944039 40.655773),40.655773,-73.944039,0.8037037037037037
53196,330056,2021/01/01,NY,330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,11201.0,Short Term,36047.0,True,24.0,13.9,POINT (-73.9774 40.689785),40.689785,-73.9774,0.5791666666666667
53216,330169,2021/01/01,NY,330169,MOUNT SINAI BETH ISRAEL,FIRST AVENUE AT 16TH STREET,NEW YORK,10003.0,Short Term,36061.0,True,59.9,42.1,POINT (-73.9816 40.732665),40.732665,-73.9816,0.7028380634390652
53217,330024,2021/01/01,NY,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,10029.0,Short Term,36061.0,True,256.9,121.3,POINT (-73.95293294771362 40.79025685781565),40.79025685781565,-73.95293294771362,0.4721681588166602
53218,330214,2021/01/01,NY,330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,390.0,277.4,POINT (-73.974661 40.74226),40.74226,-73.974661,0.7112820512820512
53219,330410,2021/01/01,NY,330410,TERENCE CARDINAL COOKE HEALTH CARE CENTER,1249 FIFTH AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,0.0,0.0,POINT (-73.951083 40.794298),40.794298,-73.951083,
53220,330101,2021/01/01,NY,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,10065.0,Short Term,36061.0,True,504.3,427.4,POINT (-73.954335 40.76415),40.76415,-73.954335,0.8475114019432877
53221,330204,2021/01/01,NY,330204,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,10016.0,Short Term,36061.0,True,106.0,78.3,POINT (-73.97625 40.740079),40.740079,-73.97625,0.7386792452830189
53222,330199,2021/01/01,NY,330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,10029.0,Short Term,36061.0,True,23.0,13.1,POINT (-73.943636 40.78472),40.78472,-73.943636,0.5695652173913043
53223,330240,2021/01/01,NY,330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,10037.0,Short Term,36061.0,True,30.1,27.4,POINT (-73.940495 40.814482),40.814482,-73.940495,0.910299003322259
53224,330046,2021/01/01,NY,330046,MOUNT SINAI WEST,1000 TENTH AVENUE,NEW YORK,10019.0,Short Term,36061.0,True,68.9,63.1,POINT (-73.987846 40.770129),40.770129,-73.987846,0.9158200290275761
53225,330100,2021/01/01,NY,330100,N Y EYE AND EAR INFIRMARY,230 SECOND AVE,NEW YORK,10003.0,Short Term,36061.0,True,0.0,0.0,POINT (-73.984816 40.732559),40.732559,-73.984816,
53226,330119,2021/01/01,NY,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,10021.0,Short Term,36061.0,True,111.0,42.3,POINT (-73.960611 40.773964),40.773964,-73.960611,0.3810810810810811
53227,330154,2021/01/01,NY,330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,1275 YORK AVENUE,NEW YORK,10065.0,Short Term,36061.0,True,40.0,22.4,POINT (-73.955801 40.764044),40.764044,-73.955801,0.5599999999999999
53228,332008,2021/01/01,NY,332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,NEW YORK,10035.0,Long Term,36061.0,True,0.0,0.0,POINT (-73.940812 40.80287),40.80287,-73.940812,
53250,330055,2021/01/01,NY,330055,NEW YORK-PRESBYTERIAN/QUEENS,56-45 MAIN STREET,FLUSHING,11355.0,Short Term,36081.0,True,113.0,44.7,POINT (-73.82525511455265 40.748180495849915),40.748180495849915,-73.82525511455265,0.39557522123893807
53251,330128,2021/01/01,NY,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,11373.0,Short Term,36081.0,True,83.0,37.1,POINT (-73.88598 40.74434),40.74434,-73.88598,0.44698795180722894
53252,330193,2021/01/01,NY,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,11355.0,Short Term,36081.0,True,36.0,25.6,POINT (-73.815645 40.755636),40.755636,-73.815645,0.7111111111111111
53253,330231,2021/01/01,NY,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,11432.0,Short Term,36081.0,True,53.0,30.7,POINT (-73.803431 40.71698),40.71698,-73.803431,0.5792452830188679
53254,330395,2021/01/01,NY,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,11691.0,Short Term,36081.0,True,16.7,13.7,POINT (-73.75268 40.598675),40.598675,-73.75268,0.8203592814371258
53255,330014,2021/01/01,NY,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,11418.0,Short Term,36081.0,True,47.0,39.0,POINT (-73.816302 40.701412),40.701412,-73.816302,0.8297872340425532
53258,330028,2021/01/01,NY,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,10310.0,Short Term,36085.0,True,73.0,31.1,POINT (-74.106693 40.63551),40.63551,-74.106693,0.426027397260274
53259,330160,2021/01/01,NY,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,10305.0,Short Term,36085.0,True,108.1,101.0,POINT (-74.087013 40.584082),40.584082,-74.087013,0.9343200740055505
58167,332006,2020/12/25,NY,332006,CALVARY HOSPITAL INC,1740 - 70 EASTCHESTER R0AD,BRONX,10461.0,Long Term,36005.0,True,0.0,0.0,POINT (-73.84404860297437 40.84823562129306),40.84823562129306,-73.84404860297437,
58168,330080,2020/12/25,NY,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,10451.0,Short Term,36005.0,True,53.6,40.0,POINT (-73.924072 40.817681),40.817681,-73.924072,0.7462686567164178
58169,330059,2020/12/25,NY,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,10467.0,Short Term,36005.0,True,215.0,169.9,POINT (-73.879975 40.879777),40.879777,-73.879975,0.7902325581395349
58170,330127,2020/12/25,NY,330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,10461.0,Short Term,36005.0,True,160.3,69.0,POINT (-73.84721 40.857455),40.857455,-73.84721,0.4304429195258889
58171,330399,2020/12/25,NY,330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,10457.0,Short Term,36005.0,True,56.0,34.6,POINT (-73.892168 40.85277),40.85277,-73.892168,0.6178571428571429
58172,330009,2020/12/25,NY,330009,BRONXCARE HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,10456.0,Short Term,36005.0,True,77.0,45.3,POINT (-73.903756 40.83175),40.83175,-73.903756,0.5883116883116882
58173,330385,2020/12/25,NY,330385,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,10467.0,Short Term,36005.0,True,89.9,19.4,POINT (-73.88108250297297 40.88078958599722),40.88078958599722,-73.88108250297297,0.2157953281423804
58207,330201,2020/12/25,NY,330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,11203.0,Short Term,36047.0,True,20.0,18.4,POINT (-73.934072 40.658929),40.658929,-73.934072,0.9199999999999999
